	title	category
9068	Nobel de medicina vai para pesquisas em doenças de países pobres	science
9069	Meteorito de mais de 30 toneladas é encontrado na Argentina	science
9070	TCU aponta irregularidades em obra de Miguel Nicolelis	science
9071	Cérebros se dobram como papel, mostra pesquisa brasileira	science
9072	Maurício Tuffani: Há 350 anos nasciam as primeiras revistas científicas	science
9073	Cientistas 'caçadores de dinossauros' pedem mais verba ao governo federal	science
9074	China lança o primeiro satélite mundial de comunicação quântica	science
9075	Plutão tem dunas mesmo sem vento, descobre sonda da Nasa	science
9076	'Hobbits' foram extintos antes do que se pensava e a culpa não é do homem	science
9077	Cientistas descobrem bactéria que come garrafa PET	science
9078	Número de cefalópodes nos mares aumentou em 60 anos, diz estudo	science
9079	No futuro, as pessoas não morrerão por envelhecimento, diz cientista	science
9080	Supertelescópio Hubble captura raro 'girino cósmico'; veja vídeo	science
9081	Coquetel de bactérias pode salvar corais de derramamento de petróleo	science
9082	Linguistas debatem a origem das línguas indo-europeias	science
9083	Relação com indústria coloca agência dos Estados Unidos em xeque	science
9084	Mensageiro Sideral: Veloz, furioso e com uma lua	science
9085	Conheça os mitos e verdades do mundo espelhado dos gêmeos	science
9086	Lições de Fukushima: especialistas questionam se reação foi exagerada	science
9087	Pioneiro na Aeronáutica brasileira, Aldo Rosa morre aos 96	science
9088	Alzheimer pode estar ligado a genes demais no cérebro	science
9089	Nasa suspende missão a Marte em 2016 por problemas técnicos	science
9090	'Cheguei ao limite', disse explorador antes de morrer ao cruzar a Antártida	science
9091	Nasa usa submarinos espaciais para explorar oceanos congelados em luas	science
9092	O estranho som que surge no mar do Caribe e chega até o espaço	science
9093	Cientistas acham provas de enchente lendária da China	science
9094	Europeus atuais surgiram a partir da Ucrânia, diz estudo	science
9095	Brasileiros reconstituem rosto pré-inca	science
9096	'Há muitas mais detecções por vir', diz pesquisadora das ondas gravitacionais	science
9097	Fóssil de mamute indica que homem chegou ao Ártico 10 mil anos antes do previsto	science
9098	Contra o consenso atual, historiador defende que Jesus foi apenas um mito	science
9099	Diagnóstico feito há 200 anos pode ajudar a entender evolução do câncer	science
9100	Novo 'astronauta' da Agência Espacial Brasileira só voará minutos, se voar	science
9101	Morre Hans Rosling, cientista que buscava tornar dados mais acessíveis	science
9102	Biólogos encontram planta carnívora de 1,5 m em Minas Gerais	science
9103	Descoberta de brasileiro rendeu Nobel de medicina a britânico	science
9104	Mensageiro Sideral: Bem-vindo a Ceres, o planeta anão	science
9105	Na extinção dos dinossauros, vulcão foi golpe de misericórdia, diz estudo	science
9106	Cientistas encontram misterioso 'elemento perdido' do núcleo da Terra	science
9107	Mais de cem baleias encalham e ao menos 45 morrem no sul da Índia	science
9108	Cientistas desvendam segredos de concreto super-resistente criado na Roma Antiga	science
9109	Cinco anos depois do previsto, sonda Akatsuki entra na órbita de Vênus	science
9110	Fapesp bloqueará verba de instituição que não adotar medidas antiplágio	science
9111	Trânsitos dos planetas descobertos facilitam observação a partir da Terra	science
9112	Estudo revela segredo cerebral para ouvir conversa em festa barulhenta	science
9113	Por que é tão difícil um furacão como o Irma atingir o Brasil?	science
9114	Cheiro de galinha afasta mosquito que transmite malária	science
9115	Arquipélago cubano concentra riqueza marítima	science
9116	Alckmin critica Fapesp por pesquisas 'sem utilidade prática'	science
9117	Temperaturas globais bateram recorde em abril, mostra mapa da Nasa	science
9118	Estudo revela por que tartarugas retraem a cabeça, e não é por proteção	science
9119	Mosaico escondido por quase mil anos onde Jesus teria nascido é descoberto	science
9120	Cientistas pesquisam relação entre evolução de fungos e queijos	science
9121	Projeto que une USP e escolas públicas sofre sem verba, mas sobrevive	science
9122	Richard Dawkins fica com olho roxo após queda em aeroporto de SP	science
9123	Como é a luz mais potente do mundo, criada em laboratório nos EUA?	science
9124	Maurício Tuffani: A árvore que não caiu e as lições do vendaval	science
9125	Cientistas elaboram explicações para efeitos neurológicos da zika	science
9126	Cientistas apontam correlação entre mais comércio e menos guerras	science
9127	Era realmente preciso matar o gorila Harambe? Especialistas debatem	science
9128	Conheça o Crispr, técnica de edição do DNA que promete mudar o mundo	science
9129	Papiro mais antigo do Egito é exposto pela primeira vez	science
9130	Aventureiros debatem futuro da profissão em tempos de Google Maps	science
9131	Abelhas cultivam fungos importantes para a sobrevivência dos insetos	science
9132	A rocha que registra a história de como surgiram os organismos mais complexos na Terra	science
9133	Ministério Público de Piracicaba investiga mosquitos de DNA alterado	science
9134	Sistema Solar tem um 9º planeta, dizem astrônomos; só falta achá-lo	science
9135	Na Argentina, fazendeiros acham fósseis de dinossauro gigante	science
9136	Inpe aguarda posse de novo diretor há 4 meses; pesquisadores se queixam	science
9137	Lixo espacial preocupa cientistas	science
9138	Empresa quer criar perfume a partir de levedura transgênica que come lixo	science
9139	Dentes antigos revelam detalhes sobre pessoas que não tomavam sol	science
9140	Após 340 dias no espaço, astronauta Scott Kelly volta à Terra mais alto	science
9141	Estudo do analfabetismo científico nos EUA tem resultado preocupante; faça o teste	science
9142	Em busca do azeite perfeito, cientistas analisam genoma da oliveira	science
9143	Darwin e Deus: 5 mitos sobre a 'Bíblia manipulada'	science
9144	Mensageiro Sideral: Pontos brilhantes em Ceres parecem ser plumas de água, diz Nasa	science
9145	Mensageiro Sideral: O catálogo da vida extraterrestre	science
9146	Maurício Tuffani: O que será o 'conselho de jornalistas'?	science
9147	Por que Einstein teve que esperar que um eclipse confirmasse sua teoria da relatividade	science
9148	Discalculia, o transtorno por trás da dificuldade de aprender matemática	science
9149	Planetas fora do Sistema Solar são batizados em concurso de astronomia	science
9150	Cientistas desenvolvem 'segunda pele' para esconder rugas e olheiras	science
9151	Descoberta em 'berçário' estelar surpreende astrônomos	science
9152	O mistério do objeto mais esférico já encontrado no Universo	science
9153	Tiranossauros brigavam entre si e eram canibais, diz estudo	science
9154	Cientistas aguardam nascimento raro de 'dragões' em caverna na Eslovênia	science
9155	Egito descobre restos de pirâmide construída há cerca de 3.700 anos	science
9156	'Neurociência confirmou muitas teses da psicanálise', diz psiquiatra	science
9157	Resistência de corais a águas quentes é transmitida de mãe para filho	science
9158	Longevidade animal está ligada a frio e metabolismo lento; conheça os bichos	science
9159	Polvo tem 3 corações e foi chamado de idiota por Aristóteles; veja cinco fatos	science
9160	Cachorros pequenos realmente são mais agressivos?	science
9161	'Fóssil' descoberto da Via Láctea ajuda a entender formação de galáxias	science
9162	Como nasce um elemento químico?	science
9163	Enganar jornalistas é fácil, diz cientista	science
9164	Cientistas desvendam imagem secreta sob pintura de Degas	science
9165	Índia bate recorde ao por 104 satélites em órbita com apenas um foguete	science
9166	A explosão de cores nas imagens mais detalhadas do cérebro até hoje	science
9167	Astronauta Jeff Williams bate recorde dos EUA com 534 dias em órbita	science
9168	Técnica brasileira pode transformar bagaço de cana em carvão ativo	science
9169	Achado fóssil chave para entender árvore genealógica de mamíferos	science
9170	Marcelo Gleiser estreia nova coluna semanal na Folha	science
9171	Chineses já produziam e bebiam cerveja há 5 mil anos	science
9172	Mensageiro Sideral: Numas galáxias nada, nada distantes...	science
9173	Voraz tartaruga pré-histórica de Pernambuco foi 'rainha dos mares'	science
9174	Simpatia pode estar relacionada a formato do cérebro, dizem cientistas	science
9175	Brasileiros desvendam mistério de 9 espécies de pássaros quase idênticas	science
9176	Livro desvenda arara-azul-de-lear, descrita por sobrinho de Napoleão	science
9177	11 dicas de um cientista para estimular e manter o cérebro saudável	science
9178	Universo tem 1º planeta 'made in Brazil'	science
9179	Astronomia: O décimo-terceiro signo	science
9180	Estudo mostra uma tripla hélice do DNA que 'desliga' genes	science
9181	Na Antártida, não faça xixi contra o vento, recomenda cientista	science
9182	Meteoritos de até 130 mil euros são leiloados em Paris	science
9183	Avião espacial dos EUA volta de missão secreta após quase dois anos em órbita	science
9184	Mensageiro Sideral: Um mistério brilhante em Ceres	science
9185	Pescadores encontram pedaço de fuselagem no Pará	science
9186	Câmara aprova novo marco da biodiversidade brasileira	science
9187	Costela de dino guarda raro tecido mole fossilizado	science
9188	Colisor de partículas volta à ativa e tenta explicar matéria invisível	science
9189	Alguns carnívoros são mais espertos que outros na hora de buscar comida	science
9190	Planetas têm atmosfera 'arrancada' por seus sóis, confirmam cientistas	science
9191	Plutão tem atividade geológica misteriosa	science
9192	Caso de peixe africano mostra que evolução pode pregar peças	science
9193	Com 'caminhonetona', brasileiros fazem viagem inédita à Antártida	science
9194	Miguel Nicolelis dará palestra em São Paulo no próximo dia 12	science
9195	Hipnose é tratamento de baixo custo a vítimas de queimaduras na Suíça	science
9196	Marco legal da ciência deixa dúvida sobre isenção de bolsas	science
9197	Cientistas brasileiros vão ao Egito comandar missão arqueológica	science
9198	Maurício Tuffani: Revista de humanidades estreia com plágio	science
9199	Maurício Tuffani: A volta da pátria desmatadora	science
9200	Cachorros conseguem se lembrar das ações do dono, afirma estudo	science
9201	Declínio da população de abelhas preocupa cientistas americanos	science
9202	Os peixes que ficam 'bêbados' para sobreviver ao inverno	science
9203	Ocidente ataca mais o cristianismo do que o islã por covardia, diz Dawkins	science
9204	Brasil fica para trás em energia solar	science
9205	Um terço da humanidade não enxerga a Via Láctea, dizem pesquisadores	science
9206	Pergaminho revela um dos primeiros textos do Antigo Testamento	science
9207	Fóssil de 52 milhões de anos pode dar pistas sobre origem de batatas	science
9208	Ferroada no pênis e 'frangossauro' são destaques do prêmio Ig Nobel 2015	science
9209	Ciência sem Fronteiras põe só 3,7% dos alunos em instituições 'top'	science
9210	Abelhas podem ser o segredo para a superinteligência humana	science
9211	Pesquisadores acham 21 tipos de marcas de dinossauro na Austrália	science
9212	Cientistas querem recuperar o sabor original dos tomates	science
9213	Preocupa que setor biotecnológico seja tão concentrado, diz chefe da Embrapa	science
9214	Técnica de universidade dos EUA pode transformar celular em escâner 3D	science
9215	Primeira grande explosão solar de 2015 é registrada por satélite	science
9216	Nobel britânico deixa cargo após comentários sexistas	science
9217	Astronautas das missões Apollo têm maior risco de problemas cardíacos	science
9218	Usar Facebook pode deixar as pessoas mais tristes, diz pesquisa	science
9219	Quem são e o que pensam os brasileiros que acreditam que a Terra é plana	science
9220	Máscara de Tutancâmon é restaurada e volta a ser exibida no Egito	science
9221	População de Nova Jersey procura fósseis de dinossauros atrás de shopping	science
9222	Humanos chegaram às Américas 100 mil anos antes do que se imaginava	science
9223	Novos elementos da tabela periódica recebem propostas de nomes	science
9224	Adoçante virou centro de uma batalha entre indígenas e multinacionais	science
9225	Marte está saindo de uma longa era glacial, aponta pesquisa	science
9226	"Mineiros descobrem ""botox"" à base de veneno de cobra"	science
9227	Atual diretor do Instituto Butantan fez parte de auditoria que suscitou crise	science
9228	"Veja o que o filme ""De Volta para o Futuro"" acertou e errou para 2015"	science
9229	Reino Unido concede 1ª licença para manipulação de embriões humanos	science
9230	Após missão não tripulada, foguete retorna à Terra e pousa de pé	science
9231	Vai demorar, mas religiões cairão em desuso, diz historiador da ciência	science
9232	Maurício Tuffani: Pós-graduação brasileira aceita 201 revistas 'predatórias'	science
9233	Britânico mostrou como a mente humana pode ser bizarra	science
9234	Plantação de batatas de 3.800 anos é descoberta no Canadá	science
9235	Cientistas desvendam história de bicho parecido com 'lhama com tromba'	science
9236	Lobo com cara de filhote fofo se deu bem e evoluiu para cachorro	science
9237	Veneno de peixe do Pacífico pode ajudar a criar analgésico, diz estudo	science
9238	Plantas antárticas podem ajudar na saúde e na agricultura	science
9239	Somados, roedores soltos em CPI não custam nem R$ 100	science
9240	Concurso reúne as melhores fotos astronômicas; confira algumas	science
9241	Jovem cego se torna programador do mecanismo de busca do Google	science
9242	Cientistas acham DNA de humanos pré-históricos em cavernas sem ossos	science
9243	Em tom heroico, livro de Nicolelis aborda criação de instituto no RN	science
9244	Astrônomos da Babilônia já usavam geometria para rastrear Júpiter	science
9245	Terapia gênica ajuda jovem francês com anemia falciforme	science
9246	O brasileiro que descobriu como o Universo pode acabar	science
9247	Foi sofrido guardar segredo sobre as ondas gravitacionais, diz brasileiro	science
9248	Brasileiro tem medo de transgênico, diz pesquisa	science
9249	Nove anos e R$ 239 milhões depois, fábrica do Butantan nunca funcionou	science
9250	Trilhões de insetos se movem acima de nossas cabeças	science
9251	Cientistas constroem torre maior do que a Eiffel no meio da Amazônia	science
9252	Humanos devem voltar à Lua 'pelo bem da humanidade', diz Hawking	science
9253	Nasa ganha aumento de verba para suas missões	science
9254	Cabelo louro, altura e olhos azuis são favorecidos pela evolução, diz estudo	science
9255	Fenômeno raro, árvore de 5.000 anos britânica muda de sexo	science
9256	Cozinheira carioca transforma restos de comida em risoto e brigadeiro	science
9257	Cientistas usam maçã para criar tecido humano para transplante	science
9258	Mensageiro Sideral: O parto das estrelas	science
9259	"Darwin e Deus: ""A Bíblia é verdadeira, e parte dela aconteceu"""	science
9260	Holandês que trabalha em Campinas passou raspando no Nobel de Química	science
9261	Nasa abre vaga para 'protetor da Terra' contra ameaça de aliens - com salário de até R$ 580 mil ao ano	science
9262	Vida na Terra se originou 220 milhões de anos antes do que se pensava	science
9263	Arqueólogo diz ter encontrado a tumba da rainha Nefertiti	science
9264	Pernilongos atacam pessoas pelo cheiro, diz cientista	science
9265	Bonecos para treinar médicos estão cada vez mais realistas	science
9266	Na área da psicologia, 61% dos estudos científicos são frágeis	science
9267	Busca por navio que naufragou com escravos levou dez anos	science
9268	Pesquisadores ligam erupção de vulcão a crise global em 1816	science
9269	Concentração de carbono na atmosfera pode mudar a vida marinha	science
9270	Dinossauros brasileiros também tinham penas, indica novo estudo	science
9271	Para paulistano, ciência é assunto pouco atrativo, diz pesquisa	science
9272	'Uber' de tratores ajuda pequenos agricultores a melhorar plantações	science
9273	É preciso admitir que falhamos contra o aquecimento global, diz filósofo	science
9274	No Pantanal, búfalos são usados para proteger rebanho das onças	science
9275	Cientistas propõem ideia de que a 'desextinção' já é possível	science
9276	Brasileiros apostam em veneno de vespa na guerra contra superbactérias	science
9277	Mensageiro Sideral: Os planetas mais antigos do Universo	science
9278	Remédios contra depressão combatem autismo em camundongos	science
9279	É hora de cientistas assumirem uma posição política, diz Nobel de Química	science
9280	'Oportunidade única em quase cem anos': como a Nasa se prepara para o eclipse total do Sol	science
9281	Britânico ganha prêmio por resolver teorema de 300 anos	science
9282	Nasa divulgas novas imagens com detalhes de Plutão e seus satélites	science
9283	Ecoturismo ameaça deixar bichos mansos demais, diz pesquisa	science
9284	Cientistas acham lagarto que solta pele do corpo para escapar de predadores	science
9285	Restaurante de mulheres atacadas com ácido ajuda autoestima das sobreviventes	science
9286	Estudo questiona eficiência da psicoterapia para depressão	science
9287	Diretor da Fundação Butantan aponta irregularidades e deixa a função	science
9288	Cientistas comparam ondas cerebrais e algoritmos	science
9289	Darwin e Deus: Euclides contra Mussolini	science
9290	Tumba de Jesus é aberta pela 1ª vez em cinco séculos	science
9291	Sonda da Nasa se espatifa com sucesso em Mercúrio	science
9292	Cinco apostas da ciência para combater zika e microcefalia	science
9293	Seres humanos alteram florestas há 45 mil anos, mostra estudo	science
9294	Após dois anos, acelerador de partículas LHC é religado	science
9295	Fósseis répteis em âmbar revelam segredos da evolução	science
9296	Concentração de neurônios determina tempo de sono, diz pesquisa brasileira	science
9297	'Bactéria canibal' pode ser solução para superbactérias	science
9298	'Bola de fogo' explode sobre Atlântico a mil quilômetros da costa do Brasil	science
9299	'Shangri-La dos dinossauros' muda compreensão do Cretáceo	science
9300	Cão mais antigo achado no Brasil indica domesticação pré-europeus	science
9301	Primeira selfie no espaço e outras imagens raras da Nasa serão leiloadas	science
9302	Cérebro de quem obedece ordens de atos negativos se sente menos culpado	science
9303	Veja as melhores fotos do astronauta Scott Kelly após 340 dias no espaço	science
9304	Mistério de desenhos geométricos da Amazônia é decifrado	science
9305	Falta de recursos essenciais gera violência entre humanos, diz pesquisa	science
9306	Em livro, filósofo britânico ensina o beabá das religiões em 50 verbetes	science
9307	Amor de mãe faz cérebro do filho se desenvolver mais, diz pesquisa	science
9308	Projeto brasileiro coloca pessoas com surdez no mercado de trabalho	science
9309	Quando Nicolas Cage faz filmes, mortes são evitadas; veja outras correlações estatísticas que mentem	science
9310	Não haverá atraso nem corte de bolsas, diz secretário do Ministério da Ciência	science
9311	Lâmpada elétrica mudou a ciência e se tornou pesadelo para Einstein	science
9312	Análise: Ainda existem muitos nós em aberto na pesquisa em climatologia	science
9313	EUA querem atrair investidor brasileiro, diz gerente da Nasa	science
9314	Livro conta saga de 4.000 anos da galinha, da selva à globalização	science
9315	Nome de Albert Einstein é usado em mentiras sobre religião, dieta e roubo	science
9316	Entenda o passo a passo para uma nova vacina contra a zika	science
9317	Erramos: Em emergências, cupins não entram em pânico nem abandonam colegas	science
9318	Turbinagem de célula de defesa cura doença autoimune em roedores	science
9319	Por que 2017 está sendo visto como ano da 'revolução psicodélica' na saúde	science
9320	'Edição' de gene consegue reverter distrofia muscular em camundongos	science
9321	Conheça a bizarra história do suposto 'evangelho da mulher de Jesus'	science
9322	Darwin e Deus: Sobre ídolos e pôneis	science
9323	Cientistas descobrem 'perto' da Terra planeta potencialmente habitável	science
9324	URSS pode ter escondido morte de cosmonautas, diz chefe da Nasa	science
9325	Estudante cria 5.000 abelhas em apartamento de 42 m² no centro de SP	science
9326	"Fósseis reforçam a identidade de ""hobbits"" da vida real"	science
9327	Com quatro meses de atraso, governo nomeia novo diretor do Inpe	science
9328	Curso de astronomia da USP para a terceira idade atrai curiosos	science
9329	Cientistas acreditam ter encontrado primeira lua de fora do Sistema Solar	science
9330	Sonhos ajudam a 'esculpir' memórias, diz estudo brasileiro	science
9331	Robô saltador pode ajudar socorristas em terremotos e desabamentos	science
9332	Espaçonave russa pode cair na Terra após falha ao entrar em órbita	science
9333	Não dá para esperar cultura mudar para ter mais mulheres na ciência	science
9334	Sons irritantes de mastigação fazem parte do cérebro entrar em parafuso	science
9335	Após 15 anos, promessas do genoma humano se tornam palpáveis	science
9336	Brasil lançará missão à Lua até 2020 para estudar vida no espaço	science
9337	Como o 'rebaixado' Plutão está dando lições sobre o Sistema Solar	science
9338	Estímulos 'retomam' consciência de pessoa em estado vegetativo há 15 anos	science
9339	Cientistas iluminam segredo dos cogumelos que brilham no escuro	science
9340	Mensageiro Sideral: Uma olhada noutros planetas	science
9341	Ficar muito tempo sentado faz muito mal para as crianças	science
9342	Cientistas fabricam tijolos a partir de solo marciano artificial	science
9343	EUA aposentam 50 chimpanzés que eram cobaias em estudos	science
9344	Estudo revela a 'cara' do vírus da zika –e ele é quase um sósia do da dengue	science
9345	Puxada pelos Brics, demanda por água crescerá 55% até 2050, diz Unesco	science
9346	Maurício Tuffani: Autor de pesquisa sobre Chico Xavier responde	science
9347	Peixe misterioso é vertebrado mais abundante do planeta	science
9348	Maurício Tuffani: Negacionistas do clima e da evolução não são 'céticos'	science
9349	Medicamento de menos de R$ 20 combate Alzheimer em ratos	science
9350	Estranho dinossauro da China tinha asas de morcego	science
9351	Redondamente enganados: por que a ideia da Terra plana não faz sentido	science
9352	Richard Dawkins diz que religião é um 'vírus' para a mente humana	science
9353	Com pele escamosa ainda preservada, fóssil de dinossauro ganha história	science
9354	São as águas de Marte fechando o verão. É promessa de vida?	science
9355	Quanto pior a posição social de uma macaca em um grupo, pior sua saúde	science
9356	Instituto Serrapilheira, dos Moreira Salles, lança 1º edital para pesquisas	science
9357	Exército chinês de Terracota pode ter sido influenciado por gregos	science
9358	Com incentivos à pesquisa, Câmara aprova código de ciência e tecnologia	science
9359	Mulheres que vivem juntas conseguem sincronizar menstruação?	science
9360	Missão Cassini chega ao fim com mergulho furioso em Saturno	science
9361	Nova técnica de edição de genes é testada em humanos pela 1ª vez	science
9362	Cientistas investigam por que ave de Galápagos deixou de voar	science
9363	Sanofi faz parceria com Fiocruz para produção de vacina contra a zika	science
9364	Todo ouro já extraído caberia em apenas quatro piscinas olímpicas	science
9365	Neurocientista mostra em livro por que cérebro ainda é uma incógnita	science
9366	Cientistas tentam descobrir como os médicos pensam	science
9367	Edição de DNA é usada em embriões humanos pela 1ª vez nos EUA	science
9368	Está inaugurada a novíssima era da astronomia de ondas gravitacionais	science
9369	Passagem de Mercúrio à frente do Sol causa minieclipse nesta segunda-feira	science
9370	Novo pote de ketchup promete fim àquele restinho no fundo	science
9371	Mensageiro Sideral: Caso ESO: resposta de Fábio Garcia	science
9372	Novo estudo turbinou ração de vacas para produzir leite mais saudável	science
9373	Financiamento da ciência passa por momento de cautela	science
9374	A cratera que pode esconder as chaves sobre a origem da vida na Terra	science
9375	Luz estroboscópica ajuda tratamento de Alzheimer em ratos	science
9376	Cientistas promovem vaquinha virtual para arrecadar dinheiro para pesquisa	science
9377	Jacaré do Acre era maior que ônibus e mordia mais forte que tiranossauro	science
9378	Astronauta britânico pede desculpas por 'trote' do espaço	science
9379	Maurício Tuffani: A repressão na USP não começou com a ditadura	science
9380	Cientistas brasileiros criticam uso de peixe contra larvas do aedes	science
9381	Programa espacial soviético teve ideal social e pai anônimo	science
9382	Fim do mundo tem nova data, o próximo sábado	science
9383	Árvores se comunicam entre si e têm até uma 'internet' própria	science
9384	Descoberta do Nobel de química já está consolidada e é ensinada até na graduação	science
9385	Revelado o mapa mais preciso da Via Láctea	science
9386	Cientistas criam 'peneira' de grafeno que torna água do mar potável	science
9387	Morre o educador e matemático Seymour Papert, 88, nos EUA	science
9388	Rica em fósseis de dinos, Uberaba deve ter geoparque para estimular turismo	science
9389	Em emergências, cupins não entram em pânico nem abandonam colegas	science
9390	Tartaruga-das-galápagos é candidata à 'desextinção'	science
9391	Junho foi o mais quente da história no mundo, diz agência dos EUA	science
9392	Recordes de altas temperaturas, efeito estufa e nível do mar em 2015	science
9393	Nasa tem 'chefe de defesa planetária' para proteger a Terra de asteroides	science
9394	Assim como os bebês, cães usam olhar para despertar amor nos humanos	science
9395	Perda de status de agências de fomento desagrada cientistas	science
9396	Nenhum gorila hesitaria em defender a própria cria	science
9397	Mudança climática causou extinção de réptil marinho com cara de golfinho	science
9398	Homem é inocente na extinção de grandes mamíferos, diz estudo	science
9399	Lagarto brasileiro vira um animal de sangue quente para o acasalamento	science
9400	Previsão do tempo no Sudeste é uma dor de cabeça para cientistas	science
9401	Aplicativo conecta locais com comida perto de vencer a pessoas necessitadas	science
9402	Neurologista e escritor Oliver Sacks morre de câncer aos 82 anos	science
9403	Mensageiro Sideral: Começa a busca por mundos habitados	science
9404	Sonda espacial Messenger fará 'mergulho da morte' em Mercúrio	science
9405	Cientistas criam modelo que prevê invasão de algas marítimas	science
9406	Sementes salvaram ancestrais das aves de extinção, diz estudo	science
9407	Oliver Sacks remonta tradições judaicas de sua infância em texto	science
9408	Raças existem, mesmo que alguns não acreditem, diz jornalista científico	science
9409	Mensageiro Sideral: Ganimedes, Encélado e vida alienígena	science
9410	Segunda tem maior superlua em 68 anos; veja fotos pelo mundo	science
9411	Risco de desenvolver Alzheimer diminuiu, aponta estudo	science
9412	Música mais antiga criada por computador é restaurada e divulgada	science
9413	Macaco gigante sumiu da Terra por não se adaptar a nova comida	science
9414	9 coisas que você provavelmente não sabia que foram inventadas ou descobertas por mulheres	science
9415	Interior da Lua contém água, afirmam cientistas	science
9416	A vida e as imagens do astrofotógrafo brasileiro publicado na Nasa	science
9417	Ossos podem revelar como industrialização afetou saúde humana	science
9418	Plataforma on-line poderá ajudar a prever epidemias	science
9419	Estudo contradiz principal teoria de formação da Lua	science
9420	Até ateus acham que quem comete atos imorais provavelmente é ateu	science
9421	Crise de integridade ética na ciência é global, dizem estudos	science
9422	Cientistas criam embriões de porco que também têm células humanas	science
9423	Por que uma bateria morre? Conheça desafios enfrentados por cientistas	science
9424	Mitocôndria pode chegar à espantosa temperatura de 50°C, diz estudo	science
9425	Piracicaba elimina 82% de larvas de Aedes em área experimental	science
9426	Prêmio de oncologia do Icesp abre inscrições	science
9427	Maurício Tuffani: O Conselho Federal de Biologia e a cilada criacionista	science
9428	Após prisão indevida, cientista da UFRJ ganha processo de R$ 150 mil	science
9429	Cientistas brasileiros testam couro da tilápia contra queimaduras	science
9430	Caminhão que dispensa motorista é testado no interior de São Paulo	science
9431	Ibama tem apenas três barcos para fiscalizar 7.300 km do litoral brasileiro	science
9432	Projeto reúne fotografias que retratam impacto da expansão humana	science
9433	Pisar leve reduz risco de lesão em corredores	science
9434	Imagens da Nasa mostram quais são os países mais poluídos do mundo	science
9435	Traumas afetam genes até de filhos das vítimas	science
9436	Cientistas desvendam por que as girafas são pescoçudas	science
9437	Vida de superdotados passa por bullying e aprendizado diferenciado	science
9438	Lua de Saturno pode abrigar vida, apontam observações do Hubble	science
9439	'Einstein dos oceanos' relembra sua trajetória	science
9440	Por que as galinhas são muito mais inteligentes do que você imagina	science
9441	Brancos do Sul e Sudeste carregam nos genes pistas sobre o tráfico negreiro	science
9442	Flor-cadáver desabrocha e atrai milhares de visitantes nos EUA	science
9443	Arqueólogos revelam 'Game of Tribos' entre índios do Sul no ano 1000 d.C.	science
9444	Vênus cheira a ovo podre; veja lista com odores de outros planetas	science
9445	Robô gigante estilo 'Avatar' dá os primeiros passos na Coreia do Sul	science
9446	Bolinhas plásticas cobrem reservatório em Los Angeles para economizar água	science
9447	Primeira tripulação chegou à Estação Espacial Internacional há 15 anos	science
9448	Maurício Tuffani: A Unicamp e o auxílio que era sem nunca ter sido	science
9449	Alckmin veta projeto de lei que restringiria uso de cobaias	science
9450	Ciência tem que ter critérios mais rígidos, diz presidente da Fapesp	science
9451	Gigantes do mar correm risco de sumir por ação humana	science
9452	Nova tecnologia, velas solares podem permitir viagens interestelares	science
9453	Arqueólogos descobrem uma dinastia feminina pré-colombiana	science
9454	Jornais de mais 50 países publicam soluções para melhorar o mundo	science
9455	Filósofo torce por desencontro com extraterrestres	science
9456	Tailândia abre a primeira clínica para a saúde de transgêneros da Ásia	science
9457	Rosetta encerra missão de 12 anos com segundo pouso em cometa	science
9458	Evento da Folha discute crise no financiamento da ciência	science
9459	Austrália estará mais ao norte nos mapas de geolocalização	science
9460	Ação cerebral para checar memória explica sensação de déjà vu, diz estudo	science
9461	A surpreendente amostra de DNA encontrada na Antártida que pode indicar vida em lugar impensável	science
9462	Pirâmides podem ter câmaras secretas inexploradas, diz ministro do Egito	science
9463	Buscas por avião desaparecido revelam mundo submarino oculto	science
9464	Estudo revela riqueza microbiana de índios	science
9465	Multinacionais dominam mercado de sementes transgênicas	science
9466	Grupo de astrônomos americanos pede super-Hubble à Nasa	science
9467	Cientistas transformam CO2 em pedra para conter gases do efeito estufa	science
9468	O pior da pesquisa no Brasil é a burocracia, diz geneticista francês	science
9469	Ovelha power: carneiro se perde e fica anos sem tosa na Austrália	science
9470	'Gato' cósmico formado por galáxias ajuda a explicar evolução do Universo	science
9471	Astrônomos da USP tiram dinheiro do próprio bolso para pagar pesquisa	science
9472	SpaceX realiza primeiro lançamento de foguete reciclado	science
9473	Humanos chegaram à Austrália pelo menos 5 mil anos antes do imaginado	science
9474	Edição gênica corta e muda DNA para combater doenças como a malária	science
9475	Cientistas criam órgãos humanos em porcos para transplante	science
9476	Conselho decide manter biomédica na presidência de entidade científica	science
9477	Candidatos a colonos de Marte passarão por cinco dias de testes	science
9478	Pesquisadores e estudantes marcham na Paulista contra cortes na ciência	science
9479	Gravuras rupestres de 14 mil anos são achadas na Espanha	science
9480	Na escassez, mamãe pássaro prefere alimentar filhote com mais chances	science
9481	Como é o incrível papel à prova d'água e fogo inventado por chineses	science
9482	Rafael Garcia: Sobre o fim do hiato no aquecimento global	science
9483	Estudo desafia relevância de cozinhar na evolução do cérebro humano	science
9484	Cidade do Japão avança rumo à meta do desperdício zero	science
9485	Sem pagar conta de luz, laboratório no Rio restringe uso de supercomputador	science
9486	Dados de sonda que hibernava em cometa são bons, diz engenheiro	science
9487	O primeiro computador da história? Conheça o artefato de 2 mil anos	science
